key,kind,id,RULING,RULING_reason
SCREEN|2-s2.0-84929523850,SCREEN,2-s2.0-84929523850,EXCLUDE_STUDY,just exclude
SCREEN|2-s2.0-85165815218,SCREEN,2-s2.0-85165815218,EXCLUDE_STUDY,
OMISSION|2-s2.0-105004460836|CONTENT|36.3,OMISSION,2-s2.0-105004460836,NOT_CODEABLE,just exclude this study
OMISSION|2-s2.0-85107390682|CONTENT|35,OMISSION,2-s2.0-85107390682,NOT_CODEABLE,
OMISSION|2-s2.0-85153931706|CONTENT|6.1,OMISSION,2-s2.0-85153931706,SAME_AS_OURS,
OMISSION|NEW-bergeronboutin-sciadv2026|CONCENTRATION|74,OMISSION,NEW-bergeronboutin-sciadv2026,ADD_ROW,but as you say its Source-level concentration
OMISSION|NEW-bergeronboutin-sciadv2026|CONCENTRATION|70,OMISSION,NEW-bergeronboutin-sciadv2026,ADD_ROW,Source-level concentration
OMISSION|NEW-bergeronboutin-sciadv2026|CONCENTRATION|46,OMISSION,NEW-bergeronboutin-sciadv2026,ADD_ROW,Source-level concentration
OMISSION|2-s2.0-105002620495|CONTENT|29.6,OMISSION,2-s2.0-105002620495,NOT_CODEABLE,
OMISSION|2-s2.0-105016716843|CONTENT|22,OMISSION,2-s2.0-105016716843,NOT_CODEABLE,
OMISSION|2-s2.0-105016716843|CONTENT|17,OMISSION,2-s2.0-105016716843,NOT_CODEABLE,
OMISSION|2-s2.0-85124823821|RECALL|12.3,OMISSION,2-s2.0-85124823821,ADD_ROW,
OMISSION|2-s2.0-85142886759|SHARING|2,OMISSION,2-s2.0-85142886759,NOT_CODEABLE,
OMISSION|2-s2.0-85145956359|REACH|63,OMISSION,2-s2.0-85145956359,NOT_CODEABLE,
OMISSION|2-s2.0-85153931706|CONTENT|1.65,OMISSION,2-s2.0-85153931706,NOT_CODEABLE,
OMISSION|NEW-bergeronboutin-sciadv2026|CONCENTRATION|75.9,OMISSION,NEW-bergeronboutin-sciadv2026,ADD_ROW,
OMISSION|NEW-bergeronboutin-sciadv2026|CONCENTRATION|90.1,OMISSION,NEW-bergeronboutin-sciadv2026,ADD_ROW,
MOD|2-s2.0-85159598935|23.47|construct,MOD,2-s2.0-85159598935,THEIRS,
MOD|2-s2.0-85159598935|18.33|construct,MOD,2-s2.0-85159598935,THEIRS,
MOD|2-s2.0-85163186108|13|construct,MOD,2-s2.0-85163186108,THEIRS,
MOD|2-s2.0-85210156482|12.1|construct,MOD,2-s2.0-85210156482,THEIRS,
MOD|2-s2.0-85126609259|10|construct,MOD,2-s2.0-85126609259,OURS,
MOD|2-s2.0-85148963619|1.31|construct,MOD,2-s2.0-85148963619,THEIRS,
MOD|2-s2.0-85127039075|11.0|construct,MOD,2-s2.0-85127039075,OURS,
MOD|2603.11058|11.9|denom_scope,MOD,2603.11058,THEIRS,
MOD|2603.11058|6.7|denom_scope,MOD,2603.11058,THEIRS,
MOD|2603.11058|1.3|denom_scope,MOD,2603.11058,THEIRS,
MOD|2603.11058|20.1|denom_scope,MOD,2603.11058,THEIRS,
MOD|2603.11058|8.7|denom_scope,MOD,2603.11058,THEIRS,
MOD|2603.11058|6.8|denom_scope,MOD,2603.11058,THEIRS,
MOD|2603.11058|17.5|denom_scope,MOD,2603.11058,THEIRS,
MOD|2603.11058|7.6|denom_scope,MOD,2603.11058,THEIRS,
MOD|2603.11058|6.0|denom_scope,MOD,2603.11058,THEIRS,
MOD|2603.11058|5.0|denom_scope,MOD,2603.11058,THEIRS,
MOD|2-s2.0-105008525623|29|ground_truth,MOD,2-s2.0-105008525623,OURS,
MOD|2-s2.0-105008525623|71|ground_truth,MOD,2-s2.0-105008525623,OURS,
MOD|2-s2.0-105008525623|64|ground_truth,MOD,2-s2.0-105008525623,OURS,
MOD|2-s2.0-105008525623|60.9|ground_truth,MOD,2-s2.0-105008525623,OURS,
MOD|2-s2.0-105008525623|73.7|ground_truth,MOD,2-s2.0-105008525623,OURS,
MOD|2-s2.0-85172813494|29|ground_truth,MOD,2-s2.0-85172813494,OURS,
MOD|2-s2.0-85172813494|60|ground_truth,MOD,2-s2.0-85172813494,OURS,
MOD|2-s2.0-85172813494|73|ground_truth,MOD,2-s2.0-85172813494,OURS,
MOD|2-s2.0-85135381095|0|sampling_frame,MOD,2-s2.0-85135381095,THEIRS,
MOD|2-s2.0-85164339474|11.4|sampling_frame,MOD,2-s2.0-85164339474,THEIRS,
MOD|2-s2.0-85164339474|10.8|sampling_frame,MOD,2-s2.0-85164339474,THEIRS,
MOD|2-s2.0-85164339474|14.8|sampling_frame,MOD,2-s2.0-85164339474,THEIRS,
MOD|2-s2.0-85164339474|1.66|sampling_frame,MOD,2-s2.0-85164339474,THEIRS,
MOD|2-s2.0-85164339474|2.29|sampling_frame,MOD,2-s2.0-85164339474,THEIRS,
MOD|2-s2.0-85164339474|1.75|sampling_frame,MOD,2-s2.0-85164339474,THEIRS,
MOD|2-s2.0-85164339474|11.4|ground_truth,MOD,2-s2.0-85164339474,THEIRS,
MOD|2-s2.0-85164339474|10.8|ground_truth,MOD,2-s2.0-85164339474,THEIRS,
MOD|2-s2.0-85164339474|14.8|ground_truth,MOD,2-s2.0-85164339474,THEIRS,
MOD|2-s2.0-85164339474|1.66|ground_truth,MOD,2-s2.0-85164339474,THEIRS,
MOD|2-s2.0-85164339474|2.29|ground_truth,MOD,2-s2.0-85164339474,THEIRS,
MOD|2-s2.0-85164339474|1.75|ground_truth,MOD,2-s2.0-85164339474,THEIRS,
MOD|OA-W3091627927|1.44|ground_truth,MOD,OA-W3091627927,THEIRS,
MOD|2-s2.0-105029413645|13|ground_truth,MOD,2-s2.0-105029413645,THEIRS,
MOD|2-s2.0-105029413645|3|ground_truth,MOD,2-s2.0-105029413645,THEIRS,
MOD|2-s2.0-105029413645|37|ground_truth,MOD,2-s2.0-105029413645,THEIRS,
MOD|2-s2.0-105029413645|77|ground_truth,MOD,2-s2.0-105029413645,THEIRS,
MOD|2-s2.0-85074596916|17.4|ground_truth,MOD,2-s2.0-85074596916,THEIRS,
MOD|2-s2.0-85074596916|18.1|ground_truth,MOD,2-s2.0-85074596916,THEIRS,
MOD|2-s2.0-85059494932|10.0|denom_scope,MOD,2-s2.0-85059494932,OURS,
MOD|2-s2.0-85163186108|13|denom_scope,MOD,2-s2.0-85163186108,OURS,
MOD|2-s2.0-85188806397|26.06|denom_scope,MOD,2-s2.0-85188806397,OURS,
MOD|2-s2.0-85188806397|22.25|denom_scope,MOD,2-s2.0-85188806397,OURS,
MOD|2-s2.0-85217829893|23|denom_scope,MOD,2-s2.0-85217829893,OURS,
MOD|2-s2.0-85089119559|17.5|sampling_frame,MOD,2-s2.0-85089119559,OURS,
MOD|2-s2.0-85089119559|0|sampling_frame,MOD,2-s2.0-85089119559,OURS,
MOD|2-s2.0-85089119559|5.6|sampling_frame,MOD,2-s2.0-85089119559,OURS,
MOD|2-s2.0-85089119559|26.2|sampling_frame,MOD,2-s2.0-85089119559,OURS,
MOD|2-s2.0-85136023139|7.6|ground_truth,MOD,2-s2.0-85136023139,THEIRS,
MOD|2-s2.0-85169998829|57|ground_truth,MOD,2-s2.0-85169998829,THEIRS,
MOD|2-s2.0-85169998829|55|ground_truth,MOD,2-s2.0-85169998829,THEIRS,
MOD|2-s2.0-85179481261|3.3|ground_truth,MOD,2-s2.0-85179481261,THEIRS,
MOD|2-s2.0-85188303314|54.7|sampling_frame,MOD,2-s2.0-85188303314,THEIRS,
MOD|2-s2.0-85188303314|32.0|sampling_frame,MOD,2-s2.0-85188303314,THEIRS,
MOD|2-s2.0-85199110625|7.37|sampling_frame,MOD,2-s2.0-85199110625,THEIRS,
MOD|2-s2.0-85199110625|7.71|sampling_frame,MOD,2-s2.0-85199110625,THEIRS,
MOD|2-s2.0-105002620495|11.1|sampling_frame,MOD,2-s2.0-105002620495,THEIRS,
MOD|2-s2.0-85054363956|16.2|sampling_frame,MOD,2-s2.0-85054363956,THEIRS,
MOD|2-s2.0-85054363956|6.3|sampling_frame,MOD,2-s2.0-85054363956,THEIRS,
MOD|2-s2.0-85160248068|2.05|denom_scope,MOD,2-s2.0-85160248068,THEIRS,
MOD|2-s2.0-85160248068|3.03|denom_scope,MOD,2-s2.0-85160248068,THEIRS,
MOD|2-s2.0-85160248068|1.86|denom_scope,MOD,2-s2.0-85160248068,THEIRS,
MOD|2-s2.0-85179481261|3.3|denom_scope,MOD,2-s2.0-85179481261,THEIRS,
MOD|2-s2.0-85199110625|7.37|denom_scope,MOD,2-s2.0-85199110625,OURS,
MOD|2-s2.0-85199110625|7.71|denom_scope,MOD,2-s2.0-85199110625,OURS,
MOD|NEW-bergeronboutin-sciadv2026|1.1|sampling_frame,MOD,NEW-bergeronboutin-sciadv2026,THEIRS,
MOD|NEW-bergeronboutin-sciadv2026|0.1|sampling_frame,MOD,NEW-bergeronboutin-sciadv2026,THEIRS,
MOD|NEW-bergeronboutin-sciadv2026|80|sampling_frame,MOD,NEW-bergeronboutin-sciadv2026,THEIRS,
MOD|2-s2.0-105005857219|80.2|classification_level,MOD,2-s2.0-105005857219,OURS,
MOD|2-s2.0-85214504236|85|classification_level,MOD,2-s2.0-85214504236,OURS,
MOD|2-s2.0-105005857219|80.2|sampling_frame,MOD,2-s2.0-105005857219,OURS,
MOD|2-s2.0-85108273495|41|sampling_frame,MOD,2-s2.0-85108273495,OURS,
MOD|2-s2.0-105014886450|21.4|sampling_frame,MOD,2-s2.0-105014886450,THEIRS,
MOD|2-s2.0-85124823821|93.10|sampling_frame,MOD,2-s2.0-85124823821,THEIRS,
MOD|2-s2.0-85090181268|13.5|ground_truth,MOD,2-s2.0-85090181268,THEIRS,
MOD|2-s2.0-85134426953|32.5|ground_truth,MOD,2-s2.0-85134426953,THEIRS,
MOD|2-s2.0-85105511315|32|denom_scope,MOD,2-s2.0-85105511315,OURS,
MOD|2-s2.0-85105511315|21|denom_scope,MOD,2-s2.0-85105511315,OURS,
MOD|2-s2.0-85163154882|20.0|sampling_frame,MOD,2-s2.0-85163154882,THEIRS,
MOD|W4385567160|8.24|sampling_frame,MOD,W4385567160,THEIRS,
MOD|2-s2.0-85169998829|57|classification_level,MOD,2-s2.0-85169998829,THEIRS,
MOD|2-s2.0-85169998829|55|classification_level,MOD,2-s2.0-85169998829,THEIRS,
MOD|2-s2.0-85199110625|7.37|ground_truth,MOD,2-s2.0-85199110625,THEIRS,
MOD|2-s2.0-85199110625|7.71|ground_truth,MOD,2-s2.0-85199110625,THEIRS,
MOD|2-s2.0-105010728491|65|sampling_frame,MOD,2-s2.0-105010728491,OURS,
MOD|2-s2.0-105027959122|7.4|sampling_frame,MOD,2-s2.0-105027959122,THEIRS,
MOD|2-s2.0-105029521599|0.68|denom_scope,MOD,2-s2.0-105029521599,THEIRS,
MOD|2-s2.0-85047794238|58|sampling_frame,MOD,2-s2.0-85047794238,THEIRS,
MOD|2-s2.0-85060025053|8.5|sampling_frame,MOD,2-s2.0-85060025053,THEIRS,
MOD|2-s2.0-85095575703|13.94|sampling_frame,MOD,2-s2.0-85095575703,THEIRS,
MOD|2-s2.0-85127044816|6.4|sampling_frame,MOD,2-s2.0-85127044816,OURS,
MOD|2-s2.0-85145425628|0.47|sampling_frame,MOD,2-s2.0-85145425628,THEIRS,
MOD|2-s2.0-85163186108|13|sampling_frame,MOD,2-s2.0-85163186108,THEIRS,
MOD|2-s2.0-85168520853|26.1|sampling_frame,MOD,2-s2.0-85168520853,OURS,
MOD|2-s2.0-85175105353|3.2|denom_scope,MOD,2-s2.0-85175105353,OURS,
MOD|2-s2.0-85212060458|66.5|sampling_frame,MOD,2-s2.0-85212060458,THEIRS,
MOD|NEW-jadara-2022|81.6|classification_level,MOD,NEW-jadara-2022,OURS,
MOD|NEW-jadara-2022|81.6|sampling_frame,MOD,NEW-jadara-2022,OURS,
MOD|2-s2.0-85117399204|73|topic,MOD,2-s2.0-85117399204,OURS,
MOD|2-s2.0-85124307830|60.7|topic,MOD,2-s2.0-85124307830,OURS,
MOD|2-s2.0-85124307830|55.7|topic,MOD,2-s2.0-85124307830,OURS,
MOD|2-s2.0-85127039075|10.7|topic,MOD,2-s2.0-85127039075,OURS,
MOD|2-s2.0-85127039075|11.0|topic,MOD,2-s2.0-85127039075,OURS,
MOD|2-s2.0-85131270595|3.2|topic,MOD,2-s2.0-85131270595,OURS,
MOD|2-s2.0-85131270595|0.1|topic,MOD,2-s2.0-85131270595,OURS,
MOD|2-s2.0-85142886759|2.7|topic,MOD,2-s2.0-85142886759,OURS,
MOD|2-s2.0-85148963619|1.31|topic,MOD,2-s2.0-85148963619,OURS,
MOD|2-s2.0-85148963619|35|topic,MOD,2-s2.0-85148963619,OURS,
MOD|2-s2.0-85182846541|0.72|topic,MOD,2-s2.0-85182846541,OURS,
MOD|2-s2.0-85197949220|29.9|topic,MOD,2-s2.0-85197949220,OURS,
MOD|OA-W4360608277|6.9|topic,MOD,OA-W4360608277,OURS,
MOD|W3189543626|1.7|topic,MOD,W3189543626,OURS,
MOD|W4393231882|27.3|topic,MOD,W4393231882,OURS,
MOD|2-s2.0-85092033301|38.0|topic,MOD,2-s2.0-85092033301,THEIRS,
MOD|2-s2.0-85092033301|10.0|topic,MOD,2-s2.0-85092033301,THEIRS,
MOD|2-s2.0-85092033301|6.4|topic,MOD,2-s2.0-85092033301,THEIRS,
MOD|2-s2.0-85092033301|5.0|topic,MOD,2-s2.0-85092033301,THEIRS,
MOD|2-s2.0-85092033301|4.5|topic,MOD,2-s2.0-85092033301,THEIRS,
MOD|2-s2.0-85105511315|32|topic,MOD,2-s2.0-85105511315,THEIRS,
MOD|2-s2.0-85105511315|21|topic,MOD,2-s2.0-85105511315,THEIRS,
MOD|2-s2.0-85172813494|29|topic,MOD,2-s2.0-85172813494,THEIRS,
MOD|2-s2.0-105008525623|73.7|topic,MOD,2-s2.0-105008525623,THEIRS,
MOD|2-s2.0-85037352356|0.34|topic,MOD,2-s2.0-85037352356,THEIRS,
MOD|2-s2.0-85195353413|24.13|topic,MOD,2-s2.0-85195353413,THEIRS,
MOD|2-s2.0-85195353413|7.46|topic,MOD,2-s2.0-85195353413,THEIRS,
MOD|2-s2.0-85213958624|0.94|topic,MOD,2-s2.0-85213958624,OURS,
MOD|NEW-bergeronboutin-sciadv2026|1.1|topic,MOD,NEW-bergeronboutin-sciadv2026,OURS,
MOD|NEW-bergeronboutin-sciadv2026|0.1|topic,MOD,NEW-bergeronboutin-sciadv2026,OURS,
MOD|NEW-bergeronboutin-sciadv2026|80|topic,MOD,NEW-bergeronboutin-sciadv2026,OURS,
MOD|2-s2.0-105008525623|71|topic,MOD,2-s2.0-105008525623,THEIRS,
MOD|2-s2.0-85172813494|73|topic,MOD,2-s2.0-85172813494,THEIRS,
MOD|2-s2.0-85175105353|3.2|topic,MOD,2-s2.0-85175105353,THEIRS,
MOD|2-s2.0-85083060520|36|topic,MOD,2-s2.0-85083060520,THEIRS,
MOD|2-s2.0-85083060520|29|topic,MOD,2-s2.0-85083060520,THEIRS,
MOD|2-s2.0-85083060520|19|topic,MOD,2-s2.0-85083060520,THEIRS,
MOD|2-s2.0-85145956359|70|topic,MOD,2-s2.0-85145956359,THEIRS,
MOD|2-s2.0-85145956359|98|topic,MOD,2-s2.0-85145956359,THEIRS,
MOD|2-s2.0-105008525623|60.9|topic,MOD,2-s2.0-105008525623,THEIRS,
MOD|2-s2.0-85172813494|60|topic,MOD,2-s2.0-85172813494,THEIRS,
MOD|2-s2.0-105008525623|29|topic,MOD,2-s2.0-105008525623,THEIRS,
MOD|2-s2.0-105008525623|64|topic,MOD,2-s2.0-105008525623,THEIRS,
MOD|2-s2.0-85179481261|3.3|topic,MOD,2-s2.0-85179481261,OURS,the topic is anti-muslim stuff not COVID (although it happened during covid and on COvid stuff)
MOD|2-s2.0-85187117251|1.69|topic,MOD,2-s2.0-85187117251,THEIRS,
